sample_idx,time_sec,fhr_bpm,ua_kpa,ua_mmhg
642,266.113990,131.443299,5.139623,38.550356
643,266.528497,131.443299,5.139623,38.550356
644,266.943005,131.298969,5.139623,38.550356
645,267.357513,131.154639,5.184906,38.890007
646,267.772021,130.721649,5.230189,39.229658
647,268.186528,129.422680,5.252830,39.399483
648,268.601036,129.278351,5.275472,39.569309
649,269.015544,129.134021,5.298113,39.739134
650,269.430052,128.845361,5.524528,41.437387
651,269.844560,126.536082,5.569811,41.777038
652,270.259067,126.536082,5.615094,42.116689
653,270.673575,126.536082,5.683019,42.626165
654,271.088083,126.536082,5.683019,42.626165
655,271.502591,126.536082,5.683019,42.626165
656,271.917098,126.536082,5.683019,42.626165
657,272.331606,126.247423,5.683019,42.626165
658,272.746114,128.701031,5.683019,42.626165
659,273.160622,128.701031,5.705660,42.795990
660,273.575130,128.701031,5.728302,42.965816
661,273.989637,128.701031,5.932075,44.494244
662,274.404145,128.701031,5.932075,44.494244
663,274.818653,128.701031,5.932075,44.494244
664,275.233161,125.814433,5.932075,44.494244
665,275.647668,123.360825,5.932075,44.494244
666,276.062176,123.360825,5.954717,44.664069
667,276.476684,123.360825,5.954717,44.664069
668,276.891192,123.360825,5.954717,44.664069
669,277.305699,123.360825,5.954717,44.664069
670,277.720207,123.360825,6.000000,45.003720
671,278.134715,123.360825,7.109434,53.325163
672,278.549223,123.360825,7.132075,53.494988
673,278.963731,123.360825,7.154717,53.664813
674,279.378238,123.360825,9.147170,68.609445
675,279.792746,123.360825,9.147170,68.609445
676,280.207254,123.360825,9.147170,68.609445
677,280.621762,123.360825,9.147170,68.609445
678,281.036269,123.360825,9.147170,68.609445
679,281.450777,123.360825,9.147170,68.609445
680,281.865285,123.360825,9.147170,68.609445
681,282.279793,123.360825,9.147170,68.609445
682,282.694301,123.360825,9.033962,67.760318
683,283.108808,123.360825,10.075472,75.572285
684,283.523316,123.360825,10.098113,75.742110
685,283.937824,123.360825,11.343396,85.082505
686,284.352332,123.360825,11.366038,85.252330
687,284.766839,123.360825,11.388679,85.422155
688,285.181347,123.360825,11.977358,89.837615
689,285.595855,121.484536,12.000000,90.007440
690,286.010363,119.463918,12.000000,90.007440
691,286.424870,119.463918,12.000000,90.007440
692,286.839378,119.463918,12.000000,90.007440
693,287.253886,119.463918,12.000000,90.007440
694,287.668394,119.608247,12.000000,90.007440
695,288.082902,119.608247,12.022642,90.177265
696,288.497409,119.608247,12.022642,90.177265
697,288.911917,119.608247,12.022642,90.177265
698,289.326425,119.608247,12.022642,90.177265
699,289.740933,119.608247,12.022642,90.177265
700,290.155440,119.752577,12.022642,90.177265
701,290.569948,119.752577,12.022642,90.177265
702,290.984456,119.752577,12.022642,90.177265
703,291.398964,119.752577,12.022642,90.177265
704,291.813472,119.752577,12.022642,90.177265
705,292.227979,119.752577,12.022642,90.177265
706,292.642487,119.752577,12.022642,90.177265
707,293.056995,119.752577,12.022642,90.177265
708,293.471503,119.752577,12.022642,90.177265
709,293.886010,119.752577,12.022642,90.177265
710,294.300518,119.752577,12.022642,90.177265
711,294.715026,119.752577,12.022642,90.177265
712,295.129534,119.752577,12.022642,90.177265
713,295.544041,119.752577,12.022642,90.177265
714,295.958549,119.752577,12.022642,90.177265
715,296.373057,119.752577,12.022642,90.177265
716,296.787565,119.752577,12.022642,90.177265
717,297.202073,119.752577,12.022642,90.177265
718,297.616580,119.752577,12.022642,90.177265
719,298.031088,119.752577,12.022642,90.177265
720,298.445596,119.752577,12.022642,90.177265
721,298.860104,119.752577,12.022642,90.177265
722,299.274611,119.752577,12.022642,90.177265
723,299.689119,119.752577,12.045283,90.347091
724,300.103627,119.752577,12.045283,90.347091
725,300.518135,120.618557,12.045283,90.347091
726,300.932642,111.092784,12.045283,90.347091
727,301.347150,107.773196,12.045283,90.347091
728,301.761658,107.340206,12.045283,90.347091
729,302.176166,107.051546,12.045283,90.347091
730,302.590674,106.041237,12.045283,90.347091
731,303.005181,103.298969,12.045283,90.347091
732,303.419689,103.298969,12.045283,90.347091
733,303.834197,103.298969,12.045283,90.347091
734,304.248705,103.298969,12.045283,90.347091
735,304.663212,103.298969,12.045283,90.347091
736,305.077720,103.298969,12.045283,90.347091
737,305.492228,103.298969,12.045283,90.347091
738,305.906736,103.298969,12.045283,90.347091
739,306.321244,103.298969,12.045283,90.347091
740,306.735751,103.298969,12.045283,90.347091
741,307.150259,104.742268,12.045283,90.347091
742,307.564767,104.886598,12.045283,90.347091
743,307.979275,105.030928,12.045283,90.347091
744,308.393782,105.463918,12.045283,90.347091
745,308.808290,111.814433,12.045283,90.347091
746,309.222798,111.958763,12.045283,90.347091
747,309.637306,119.030928,12.045283,90.347091
748,310.051813,119.030928,12.045283,90.347091
749,310.466321,119.030928,12.045283,90.347091
750,310.880829,119.030928,12.045283,90.347091
751,311.295337,119.030928,12.045283,90.347091
752,311.709845,119.030928,12.045283,90.347091
753,312.124352,119.030928,12.067925,90.516916
754,312.538860,119.175258,12.067925,90.516916
755,312.953368,119.175258,12.067925,90.516916
756,313.367876,119.175258,12.067925,90.516916
757,313.782383,119.175258,12.067925,90.516916
758,314.196891,119.319588,12.067925,90.516916
759,314.611399,120.762887,12.067925,90.516916
760,315.025907,121.051546,12.067925,90.516916
761,315.440415,121.051546,12.067925,90.516916
762,315.854922,121.051546,12.067925,90.516916
763,316.269430,121.051546,12.067925,90.516916
764,316.683938,121.051546,11.796226,88.479012
765,317.098446,121.051546,11.207547,84.063552
766,317.512953,121.051546,10.890566,81.685997
767,317.927461,121.051546,10.890566,81.685997
768,318.341969,121.195876,10.845283,81.346347
769,318.756477,122.061856,10.188679,76.421411
770,319.170984,122.061856,9.916981,74.383507
771,319.585492,122.061856,9.894340,74.213682
772,320.000000,122.061856,9.894340,74.213682
773,320.414508,122.061856,9.871698,74.043856
774,320.829016,122.061856,9.373585,70.307698
775,321.243523,122.061856,9.237736,69.288746
776,321.658031,122.061856,9.215094,69.118921
777,322.072539,122.061856,9.215094,69.118921
778,322.487047,122.061856,9.215094,69.118921
779,322.901554,122.061856,9.215094,69.118921
780,323.316062,122.061856,9.192453,68.949096
781,323.730570,122.061856,9.033962,67.760318
782,324.145078,122.061856,8.739623,65.552588
783,324.559585,123.938144,8.716981,65.382763
784,324.974093,124.082474,8.716981,65.382763
785,325.388601,124.082474,8.694340,65.212938
786,325.803109,124.371134,8.626415,64.703462
787,326.217617,125.237113,7.313208,54.853591
788,326.632124,125.237113,6.520755,48.909703
789,327.046632,125.381443,6.498113,48.739878
790,327.461140,125.381443,6.498113,48.739878
791,327.875648,125.381443,6.498113,48.739878
792,328.290155,125.381443,6.475472,48.570053
793,328.704663,125.381443,6.475472,48.570053
794,329.119171,125.381443,6.452830,48.400227
795,329.533679,125.381443,6.022642,45.173545
796,329.948187,125.381443,6.022642,45.173545
797,330.362694,125.381443,6.022642,45.173545
798,330.777202,125.525773,6.022642,45.173545
799,331.191710,125.670103,6.022642,45.173545
800,331.606218,127.979381,6.022642,45.173545
801,332.020725,127.979381,6.022642,45.173545
802,332.435233,127.979381,6.022642,45.173545
803,332.849741,127.979381,6.045283,45.343371
804,333.264249,128.123711,6.067925,45.513196
805,333.678756,128.268041,6.113208,45.852847
806,334.093264,128.556701,6.701887,50.268306
807,334.507772,128.989691,6.701887,50.268306
808,334.922280,128.989691,6.724528,50.438131
809,335.336788,128.989691,6.792453,50.947608
810,335.751295,128.989691,6.996226,52.476036
811,336.165803,128.989691,7.018868,52.645861
812,336.580311,128.989691,7.267925,54.513940
813,336.994819,128.989691,7.335849,55.023416
814,337.409326,128.989691,7.335849,55.023416
815,337.823834,128.989691,7.335849,55.023416
816,338.238342,128.989691,7.335849,55.023416
817,338.652850,129.422680,7.335849,55.023416
818,339.067358,129.711340,7.335849,55.023416
819,339.481865,130.144330,7.335849,55.023416
820,339.896373,130.144330,6.724528,50.438131
821,340.310881,130.144330,6.724528,50.438131
822,340.725389,130.144330,6.724528,50.438131
823,341.139896,130.144330,6.724528,50.438131
824,341.554404,130.144330,6.724528,50.438131
825,341.968912,130.144330,6.724528,50.438131
826,342.383420,130.144330,6.724528,50.438131
827,342.797927,129.567010,6.815094,51.117433
828,343.212435,129.567010,6.837736,51.287258
829,343.626943,129.567010,6.837736,51.287258
830,344.041451,129.567010,6.837736,51.287258
831,344.455959,129.567010,6.837736,51.287258
832,344.870466,129.567010,6.837736,51.287258
833,345.284974,129.567010,6.837736,51.287258
834,345.699482,129.567010,6.837736,51.287258
835,346.113990,129.567010,6.837736,51.287258
836,346.528497,129.567010,6.837736,51.287258
837,346.943005,128.989691,6.837736,51.287258
838,347.357513,128.845361,6.837736,51.287258
839,347.772021,128.412371,6.837736,51.287258
840,348.186528,128.123711,6.837736,51.287258
841,348.601036,128.123711,6.837736,51.287258
842,349.015544,128.123711,6.837736,51.287258
843,349.430052,128.123711,6.837736,51.287258
844,349.844560,128.123711,6.837736,51.287258
845,350.259067,128.123711,6.837736,51.287258
846,350.673575,128.123711,6.837736,51.287258
847,351.088083,128.556701,6.837736,51.287258
848,351.502591,128.556701,6.837736,51.287258
849,351.917098,128.556701,6.837736,51.287258
850,352.331606,128.556701,6.837736,51.287258
851,352.746114,128.556701,6.996226,52.476036
852,353.160622,128.556701,7.041509,52.815686
853,353.575130,126.536082,7.267925,54.513940
854,353.989637,121.917526,7.652830,57.400971
855,354.404145,121.917526,7.675472,57.570797
856,354.818653,121.917526,7.901887,59.269050
857,355.233161,121.917526,7.901887,59.269050
858,355.647668,121.917526,7.901887,59.269050
859,356.062176,121.917526,7.901887,59.269050
860,356.476684,121.917526,7.901887,59.269050
861,356.891192,121.917526,7.924528,59.438875
862,357.305699,121.917526,7.947170,59.608701
863,357.720207,121.917526,8.037736,60.288002
864,358.134715,121.917526,8.037736,60.288002
865,358.549223,117.010309,8.037736,60.288002
866,358.963731,116.865979,8.037736,60.288002
867,359.378238,116.721649,8.037736,60.288002
868,359.792746,116.577320,8.037736,60.288002
869,360.207254,116.288660,8.083019,60.627653
870,360.621762,111.525773,8.309434,62.325907
871,361.036269,106.474227,8.354717,62.665557
872,361.450777,101.567010,8.400000,63.005208
873,361.865285,96.515464,9.079245,68.099969
874,362.279793,94.639175,9.101887,68.269794
875,362.694301,94.639175,10.732075,80.497220
876,363.108808,94.639175,10.754717,80.667045
877,363.523316,94.639175,11.252830,84.403203
878,363.937824,94.639175,11.909434,89.328139
879,364.352332,94.639175,12.135849,91.026392
880,364.766839,94.206186,12.158491,91.196218
881,365.181347,95.216495,12.158491,91.196218
882,365.595855,96.226804,12.158491,91.196218
883,366.010363,96.226804,12.158491,91.196218
884,366.424870,96.226804,12.181132,91.366043
885,366.839378,96.226804,12.181132,91.366043
886,367.253886,96.226804,12.181132,91.366043
887,367.668394,96.226804,12.181132,91.366043
888,368.082902,96.226804,12.181132,91.366043
889,368.497409,96.226804,12.181132,91.366043
890,368.911917,94.061856,12.181132,91.366043
891,369.326425,93.917526,12.181132,91.366043
892,369.740933,93.773196,12.203774,91.535868
893,370.155440,93.628866,12.135849,91.026392
894,370.569948,93.484536,12.045283,90.347091
895,370.984456,93.195876,11.977358,89.837615
896,371.398964,93.195876,11.909434,89.328139
897,371.813472,93.195876,11.818868,88.648837
898,372.227979,93.195876,11.750943,88.139361
899,372.642487,93.195876,11.750943,88.139361
900,373.056995,93.195876,11.750943,88.139361
901,373.471503,93.195876,11.750943,88.139361
902,373.886010,93.340206,11.750943,88.139361
903,374.300518,93.340206,11.750943,88.139361
904,374.715026,93.484536,11.750943,88.139361
905,375.129534,94.350515,11.750943,88.139361
906,375.544041,95.360825,11.750943,88.139361
907,375.958549,96.226804,11.841509,88.818662
908,376.373057,97.092784,11.886792,89.158313
909,376.787565,98.103093,11.932075,89.497964
910,377.202073,98.969072,12.158491,91.196218
911,377.616580,99.835052,12.181132,91.366043
912,378.031088,100.845361,12.181132,91.366043
913,378.445596,101.711340,12.181132,91.366043
914,378.860104,102.721649,12.181132,91.366043
915,379.274611,103.587629,12.181132,91.366043
916,379.689119,104.453608,12.181132,91.366043
917,380.103627,105.463918,12.181132,91.366043
918,380.518135,106.329897,12.181132,91.366043
919,380.932642,106.329897,12.181132,91.366043
920,381.347150,106.329897,12.022642,90.177265
921,381.761658,106.329897,12.000000,90.007440
922,382.176166,106.329897,12.000000,90.007440
923,382.590674,106.329897,12.000000,90.007440
924,383.005181,108.350515,12.000000,90.007440
925,383.419689,116.144330,12.000000,90.007440
926,383.834197,116.144330,12.000000,90.007440
927,384.248705,116.144330,12.000000,90.007440
928,384.663212,116.144330,12.000000,90.007440
929,385.077720,116.144330,12.000000,90.007440
930,385.492228,116.144330,12.000000,90.007440
931,385.906736,116.144330,11.547170,86.610933
932,386.321244,116.144330,11.524528,86.441107
933,386.735751,116.144330,11.501887,86.271282
934,387.150259,116.144330,11.456604,85.931631
935,387.564767,116.144330,11.275472,84.573029
936,387.979275,116.144330,11.230189,84.233378
937,388.393782,116.144330,11.230189,84.233378
938,388.808290,122.350515,11.207547,84.063552
939,389.222798,122.350515,11.139623,83.554076
940,389.637306,122.350515,11.049057,82.874775
941,390.051813,122.350515,11.003774,82.535124
942,390.466321,122.350515,10.800000,81.006696
943,390.880829,122.350515,10.618868,79.648093
944,391.295337,122.350515,10.596226,79.478268
945,391.709845,122.350515,10.573585,79.308442
946,392.124352,122.350515,10.528302,78.968792
947,392.538860,122.350515,10.075472,75.572285
948,392.953368,122.350515,9.781132,73.364555
949,393.367876,122.350515,9.781132,73.364555
950,393.782383,122.350515,9.758491,73.194730
951,394.196891,122.350515,9.735849,73.024904
952,394.611399,122.206186,9.645283,72.345603
953,395.025907,122.206186,9.622642,72.175777
954,395.440415,122.206186,9.600000,72.005952
955,395.854922,122.206186,9.600000,72.005952
956,396.269430,122.206186,9.600000,72.005952
957,396.683938,122.206186,9.600000,72.005952
958,397.098446,122.206186,9.600000,72.005952
959,397.512953,122.206186,9.600000,72.005952
960,397.927461,122.206186,9.600000,72.005952
961,398.341969,122.206186,9.600000,72.005952
962,398.756477,122.494845,9.577358,71.836127
963,399.170984,122.783505,9.577358,71.836127
964,399.585492,125.670103,9.577358,71.836127
965,400.000000,125.670103,9.577358,71.836127
966,400.414508,125.670103,9.577358,71.836127
967,400.829016,125.670103,9.577358,71.836127
968,401.243523,125.670103,9.577358,71.836127
969,401.658031,125.670103,9.577358,71.836127
970,402.072539,125.670103,9.577358,71.836127
971,402.487047,125.670103,9.577358,71.836127
972,402.901554,125.670103,9.577358,71.836127
973,403.316062,125.670103,9.554717,71.666301
974,403.730570,125.670103,9.509434,71.326651
975,404.145078,125.814433,9.486792,71.156825
976,404.559585,126.103093,9.283019,69.628397
977,404.974093,126.247423,8.988679,67.420667
978,405.388601,126.391753,8.988679,67.420667
979,405.803109,126.391753,8.966038,67.250842
980,406.217617,126.391753,8.898113,66.741366
981,406.632124,126.391753,8.105660,60.797478
982,407.046632,126.536082,7.471698,56.042368
983,407.461140,127.546392,7.267925,54.513940
984,407.875648,127.690722,7.245283,54.344115
985,408.290155,127.835052,7.245283,54.344115
986,408.704663,127.835052,7.200000,54.004464
987,409.119171,127.835052,6.656604,49.928655
988,409.533679,127.835052,6.158491,46.192498
989,409.948187,127.835052,5.003774,37.531404
990,410.362694,127.835052,4.800000,36.002976
991,410.777202,127.835052,4.143396,31.078041
992,411.191710,127.835052,4.120755,30.908215
993,411.606218,127.113402,4.075472,30.568565
994,412.020725,127.113402,3.509434,26.322931
995,412.435233,126.969072,2.988679,22.416947
996,412.849741,126.969072,2.966038,22.247122
997,413.264249,126.969072,2.943396,22.077297
998,413.678756,126.969072,2.898113,21.737646
999,414.093264,126.969072,2.875472,21.567821
1000,414.507772,126.969072,2.852830,21.397995
1001,414.922280,126.969072,2.830189,21.228170
1002,415.336788,126.969072,2.807547,21.058344
1003,415.751295,126.536082,2.716981,20.379043
1004,416.165803,128.412371,2.150943,16.133409
1005,416.580311,128.412371,1.924528,14.435155
1006,416.994819,128.412371,1.879245,14.095505
1007,417.409326,128.412371,1.584906,11.887775
1008,417.823834,128.412371,1.426415,10.698998
1009,418.238342,128.412371,1.403774,10.529172
1010,418.652850,128.412371,1.403774,10.529172
1011,419.067358,128.412371,1.403774,10.529172
1012,419.481865,128.412371,1.403774,10.529172
1013,419.896373,129.567010,1.403774,10.529172
1014,420.310881,129.711340,1.403774,10.529172
1015,420.725389,129.711340,1.403774,10.529172
1016,421.139896,129.711340,1.403774,10.529172
1017,421.554404,129.711340,1.403774,10.529172
1018,421.968912,129.855670,1.403774,10.529172
1019,422.383420,129.855670,1.471698,11.038648
1020,422.797927,129.855670,1.494340,11.208474
1021,423.212435,129.855670,1.992453,14.944632
1022,423.626943,129.855670,1.992453,14.944632
1023,424.041451,129.855670,1.992453,14.944632
1024,424.455959,129.855670,1.992453,14.944632
1025,424.870466,129.855670,1.992453,14.944632
1026,425.284974,129.855670,1.992453,14.944632
1027,425.699482,129.855670,1.992453,14.944632
1028,426.113990,129.855670,1.947170,14.604981
1029,426.528497,130.000000,1.947170,14.604981
1030,426.943005,130.288660,1.947170,14.604981
1031,427.357513,130.288660,1.947170,14.604981
1032,427.772021,130.288660,1.947170,14.604981
1033,428.186528,130.288660,1.947170,14.604981
1034,428.601036,130.288660,1.924528,14.435155
1035,429.015544,130.288660,1.879245,14.095505
1036,429.430052,130.288660,1.109434,8.321443
1037,429.844560,130.288660,0.860377,6.453364
1038,430.259067,130.288660,0.837736,6.283538
1039,430.673575,130.288660,0.815094,6.113713
1040,431.088083,130.288660,0.566038,4.245634
1041,431.502591,130.288660,0.543396,4.075809
1042,431.917098,130.432990,0.543396,4.075809
1043,432.331606,130.577320,0.543396,4.075809
1044,432.746114,130.577320,0.543396,4.075809
1045,433.160622,130.577320,0.543396,4.075809
1046,433.575130,130.577320,0.543396,4.075809
1047,433.989637,130.577320,0.543396,4.075809
1048,434.404145,130.577320,0.543396,4.075809
1049,434.818653,130.721649,1.109434,8.321443
1050,435.233161,132.309278,1.132075,8.491268
1051,435.647668,132.309278,1.132075,8.491268
1052,436.062176,132.309278,1.132075,8.491268
1053,436.476684,132.309278,1.132075,8.491268
1054,436.891192,132.309278,1.132075,8.491268
1055,437.305699,132.309278,1.132075,8.491268
1056,437.720207,132.309278,1.154717,8.661093
1057,438.134715,132.309278,1.494340,11.208474
1058,438.549223,132.309278,1.494340,11.208474
1059,438.963731,132.309278,1.494340,11.208474
1060,439.378238,132.309278,1.494340,11.208474
1061,439.792746,132.309278,1.494340,11.208474
1062,440.207254,132.309278,1.494340,11.208474
1063,440.621762,132.309278,1.494340,11.208474
1064,441.036269,132.309278,1.494340,11.208474
1065,441.450777,132.309278,1.494340,11.208474
1066,441.865285,132.309278,1.494340,11.208474
1067,442.279793,132.309278,1.494340,11.208474
1068,442.694301,132.309278,1.494340,11.208474
1069,443.108808,132.309278,1.494340,11.208474
1070,443.523316,132.309278,1.494340,11.208474
1071,443.937824,132.309278,1.494340,11.208474
1072,444.352332,132.164948,1.494340,11.208474
1073,444.766839,131.587629,1.494340,11.208474
1074,445.181347,131.298969,1.494340,11.208474
1075,445.595855,131.298969,1.494340,11.208474
1076,446.010363,131.298969,1.494340,11.208474
1077,446.424870,131.298969,1.494340,11.208474
1078,446.839378,131.298969,1.494340,11.208474
1079,447.253886,131.298969,1.494340,11.208474
1080,447.668394,131.298969,1.494340,11.208474
1081,448.082902,131.298969,1.064151,7.981792
1082,448.497409,132.597938,1.018868,7.642141
1083,448.911917,132.742268,1.018868,7.642141
1084,449.326425,132.742268,1.018868,7.642141
1085,449.740933,132.742268,1.018868,7.642141
1086,450.155440,132.742268,1.018868,7.642141
1087,450.569948,132.742268,1.018868,7.642141
1088,450.984456,132.742268,1.018868,7.642141
1089,451.398964,132.742268,1.018868,7.642141
1090,451.813472,132.742268,1.018868,7.642141
1091,452.227979,131.731959,1.018868,7.642141
1092,452.642487,131.298969,1.018868,7.642141
1093,453.056995,131.154639,1.018868,7.642141
1094,453.471503,131.154639,1.018868,7.642141
1095,453.886010,131.154639,1.018868,7.642141
1096,454.300518,131.154639,1.562264,11.717950
1097,454.715026,131.154639,1.562264,11.717950
1098,455.129534,131.154639,1.562264,11.717950
1099,455.544041,131.154639,1.562264,11.717950
1100,455.958549,131.154639,1.562264,11.717950
1101,456.373057,130.865979,1.584906,11.887775
1102,456.787565,127.690722,1.788679,13.416203
1103,457.202073,126.536082,1.811321,13.586029
1104,457.616580,122.927835,1.833962,13.755854
1105,458.031088,119.319588,2.173585,16.303234
1106,458.445596,115.711340,2.196226,16.473060
1107,458.860104,112.103093,2.196226,16.473060
1108,459.274611,108.494845,2.196226,16.473060
1109,459.689119,104.886598,2.196226,16.473060
1110,460.103627,101.278351,2.196226,16.473060
1111,460.518135,97.670103,2.196226,16.473060
1112,460.932642,94.061856,2.196226,16.473060
1113,461.347150,90.453608,2.196226,16.473060
1114,461.761658,90.453608,2.196226,16.473060
1115,462.176166,90.453608,2.196226,16.473060
1116,462.590674,90.453608,3.101887,23.266074
1117,463.005181,90.453608,3.101887,23.266074
1118,463.419689,90.453608,3.147170,23.605725
1119,463.834197,90.597938,6.588679,49.419179
1120,464.248705,90.742268,10.052830,75.402459
1121,464.663212,91.319588,10.166038,76.251586
1122,465.077720,96.659794,9.554717,71.666301
1123,465.492228,99.835052,10.935849,82.025648
1124,465.906736,99.979381,10.935849,82.025648
1125,466.321244,101.567010,10.935849,82.025648
1126,466.735751,103.587629,10.935849,82.025648
1127,467.150259,103.587629,10.935849,82.025648
1128,467.564767,103.587629,10.935849,82.025648
1129,467.979275,103.587629,10.935849,82.025648
1130,468.393782,103.587629,10.935849,82.025648
1131,468.808290,103.587629,10.913208,81.855823
1132,469.222798,103.587629,10.913208,81.855823
1133,469.637306,103.587629,10.913208,81.855823
1134,470.051813,103.587629,10.913208,81.855823
1135,470.466321,108.783505,10.913208,81.855823
1136,470.880829,108.783505,10.913208,81.855823
1137,471.295337,108.783505,10.913208,81.855823
1138,471.709845,108.783505,10.935849,82.025648
1139,472.124352,108.783505,10.958491,82.195474
1140,472.538860,108.783505,10.981132,82.365299
1141,472.953368,108.783505,10.981132,82.365299
1142,473.367876,108.783505,10.981132,82.365299
1143,473.782383,108.783505,10.981132,82.365299
1144,474.196891,108.783505,10.981132,82.365299
1145,474.611399,108.783505,10.981132,82.365299
1146,475.025907,108.783505,10.981132,82.365299
1147,475.440415,108.783505,10.981132,82.365299
1148,475.854922,108.783505,10.958491,82.195474
1149,476.269430,108.783505,10.935849,82.025648
1150,476.683938,108.783505,10.890566,81.685997
1151,477.098446,108.783505,10.618868,79.648093
1152,477.512953,108.783505,10.573585,79.308442
1153,477.927461,108.783505,10.550943,79.138617
1154,478.341969,108.494845,10.528302,78.968792
1155,478.756477,104.742268,10.369811,77.780014
1156,479.170984,101.278351,10.324528,77.440363
1157,479.585492,101.134021,10.324528,77.440363
1158,480.000000,100.989691,10.301887,77.270538
1159,480.414508,100.845361,10.256604,76.930887
1160,480.829016,100.701031,10.233962,76.761062
1161,481.243523,100.556701,10.211321,76.591237
1162,481.658031,100.556701,10.075472,75.572285
1163,482.072539,100.556701,9.781132,73.364555
1164,482.487047,100.556701,9.101887,68.269794
1165,482.901554,100.412371,9.079245,68.099969
1166,483.316062,99.402062,9.079245,68.099969
1167,483.730570,99.402062,9.079245,68.099969
1168,484.145078,99.402062,9.056604,67.930143
1169,484.559585,99.402062,9.056604,67.930143
1170,484.974093,99.402062,9.056604,67.930143
1171,485.388601,99.402062,9.056604,67.930143
1172,485.803109,99.402062,9.056604,67.930143
1173,486.217617,99.402062,9.056604,67.930143
1174,486.632124,99.402062,9.056604,67.930143
1175,487.046632,99.402062,9.056604,67.930143
1176,487.461140,97.381443,9.056604,67.930143
1177,487.875648,95.360825,9.056604,67.930143
1178,488.290155,120.907216,9.215094,69.118921
1179,488.704663,146.453608,9.237736,69.288746
1180,489.119171,146.453608,9.260377,69.458572
1181,489.533679,146.453608,9.283019,69.628397
1182,489.948187,144.721649,9.328302,69.968048
1183,490.362694,144.577320,9.350943,70.137873
1184,490.777202,144.432990,9.577358,71.836127
1185,491.191710,144.432990,9.600000,72.005952
1186,491.606218,144.432990,9.600000,72.005952
1187,492.020725,144.432990,9.600000,72.005952
1188,492.435233,144.432990,9.600000,72.005952
1189,492.849741,144.432990,9.600000,72.005952
1190,493.264249,144.432990,9.600000,72.005952
1191,493.678756,144.432990,9.600000,72.005952
1192,494.093264,144.577320,9.283019,69.628397
1193,494.507772,144.721649,8.988679,67.420667
1194,494.922280,145.010309,8.671698,65.043112
1195,495.336788,148.041237,8.354717,62.665557
1196,495.751295,148.041237,8.060377,60.457828
1197,496.165803,148.329897,7.743396,58.080273
1198,496.580311,149.917526,7.426415,55.702718
1199,496.994819,150.206186,7.132075,53.494988
1200,497.409326,150.494845,6.815094,51.117433
1201,497.823834,152.082474,6.520755,48.909703
1202,498.238342,152.082474,6.203774,46.532148
1203,498.652850,152.226804,5.886792,44.154593
1204,499.067358,152.226804,5.592453,41.946864
1205,499.481865,152.226804,5.275472,39.569309
1206,499.896373,152.226804,4.958491,37.191754
1207,500.310881,152.226804,4.664151,34.984024
1208,500.725389,152.226804,4.347170,32.606469
1209,501.139896,152.226804,4.030189,30.228914
1210,501.554404,152.515464,3.735849,28.021184
1211,501.968912,152.659794,3.418868,25.643629
1212,502.383420,152.804124,3.101887,23.266074
1213,502.797927,152.948454,2.807547,21.058344
1214,503.212435,153.814433,2.490566,18.680789
1215,503.626943,153.814433,2.196226,16.473060
1216,504.041451,153.814433,1.879245,14.095505
1217,504.455959,153.814433,1.562264,11.717950
1218,504.870466,153.814433,1.267925,9.510220
1219,505.284974,153.814433,0.950943,7.132665
1220,505.699482,153.670103,0.633962,4.755110
1221,506.113990,153.525773,0.339623,2.547380
1222,506.528497,153.525773,0.022642,0.169825
1223,506.943005,153.525773,0.022642,0.169825
1224,507.357513,153.525773,0.022642,0.169825
1225,507.772021,153.525773,0.022642,0.169825
1226,508.186528,153.525773,0.022642,0.169825
1227,508.601036,153.525773,0.022642,0.169825
1228,509.015544,155.835052,0.045283,0.339651
1229,509.430052,155.835052,0.135849,1.018952
1230,509.844560,155.835052,0.158491,1.188778
1231,510.259067,155.835052,0.158491,1.188778
1232,510.673575,155.835052,0.181132,1.358603
1233,511.088083,155.835052,0.226415,1.698254
1234,511.502591,155.835052,0.249057,1.868079
1235,511.917098,155.835052,0.271698,2.037904
1236,512.331606,155.835052,0.271698,2.037904
1237,512.746114,155.835052,0.271698,2.037904
1238,513.160622,156.556701,0.271698,2.037904
1239,513.575130,156.556701,0.271698,2.037904
1240,513.989637,156.556701,0.271698,2.037904
1241,514.404145,156.556701,0.271698,2.037904
1242,514.818653,156.556701,0.271698,2.037904
1243,515.233161,156.556701,0.271698,2.037904
1244,515.647668,156.556701,0.271698,2.037904
1245,516.062176,156.556701,0.271698,2.037904
1246,516.476684,156.556701,0.271698,2.037904
1247,516.891192,156.556701,0.294340,2.207730
1248,517.305699,156.556701,0.294340,2.207730
1249,517.720207,156.556701,0.294340,2.207730
1250,518.134715,156.556701,0.294340,2.207730
1251,518.549223,156.556701,0.294340,2.207730
1252,518.963731,156.556701,0.294340,2.207730
1253,519.378238,156.556701,0.294340,2.207730
1254,519.792746,156.556701,0.294340,2.207730
1255,520.207254,156.556701,0.294340,2.207730
1256,520.621762,156.556701,0.294340,2.207730
1257,521.036269,156.556701,0.294340,2.207730
1258,521.450777,156.556701,0.294340,2.207730
1259,521.865285,156.556701,0.294340,2.207730
1260,522.279793,156.556701,0.294340,2.207730
1261,522.694301,156.556701,0.294340,2.207730
1262,523.108808,156.556701,0.294340,2.207730
1263,523.523316,156.556701,0.294340,2.207730
